year,state_name,county_name,commodity_desc,statisticcat_desc,unit_desc,Value
1999,NORTH CAROLINA,BERTIE,TOBACCO,PRODUCTION,LB,4883000
1999,NORTH CAROLINA,BERTIE,WHEAT,PRODUCTION,BU,181000
1999,NORTH CAROLINA,BERTIE,WHEAT,PRODUCTION,BU,181000
1999,NORTH CAROLINA,BLADEN,CORN,PRODUCTION,BU,1481000
1999,NORTH CAROLINA,BLADEN,COTTON,PRODUCTION,480 LB BALES,8300
1999,NORTH CAROLINA,BLADEN,HAY,PRODUCTION,TONS,15700
1999,NORTH CAROLINA,BLADEN,OATS,PRODUCTION,BU,21000
1999,NORTH CAROLINA,BLADEN,PEANUTS,PRODUCTION,LB,7488000
1999,NORTH CAROLINA,BLADEN,SOYBEANS,PRODUCTION,BU,536000
1999,NORTH CAROLINA,BLADEN,TOBACCO,PRODUCTION,LB,6249000
1999,NORTH CAROLINA,BLADEN,WHEAT,PRODUCTION,BU,329000
1999,NORTH CAROLINA,BLADEN,WHEAT,PRODUCTION,BU,329000
1999,NORTH CAROLINA,BRUNSWICK,CORN,PRODUCTION,BU,227000
1999,NORTH CAROLINA,BRUNSWICK,COTTON,PRODUCTION,480 LB BALES,700
1999,NORTH CAROLINA,BRUNSWICK,HAY,PRODUCTION,TONS,4550
1999,NORTH CAROLINA,BRUNSWICK,SORGHUM,PRODUCTION,BU,22500
1999,NORTH CAROLINA,BRUNSWICK,SOYBEANS,PRODUCTION,BU,160000
1999,NORTH CAROLINA,BRUNSWICK,TOBACCO,PRODUCTION,LB,3046000
1999,NORTH CAROLINA,BRUNSWICK,WHEAT,PRODUCTION,BU,92000
1999,NORTH CAROLINA,BRUNSWICK,WHEAT,PRODUCTION,BU,92000
1999,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,BU,21800
1999,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,TONS,38000
1999,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,29800
1999,NORTH CAROLINA,BUNCOMBE,TOBACCO,PRODUCTION,LB,1713000
1999,NORTH CAROLINA,BURKE,CORN,PRODUCTION,BU,65000
1999,NORTH CAROLINA,BURKE,CORN,PRODUCTION,TONS,7500
1999,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,13300
1999,NORTH CAROLINA,BURKE,SOYBEANS,PRODUCTION,BU,24500
1999,NORTH CAROLINA,CABARRUS,BARLEY,PRODUCTION,BU,80300
1999,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,BU,216000
1999,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,TONS,7400
1999,NORTH CAROLINA,CABARRUS,COTTON,PRODUCTION,480 LB BALES,2000
1999,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,23800
1999,NORTH CAROLINA,CABARRUS,OATS,PRODUCTION,BU,40000
1999,NORTH CAROLINA,CABARRUS,SORGHUM,PRODUCTION,BU,27500
1999,NORTH CAROLINA,CABARRUS,SOYBEANS,PRODUCTION,BU,124000
1999,NORTH CAROLINA,CABARRUS,WHEAT,PRODUCTION,BU,124000
1999,NORTH CAROLINA,CABARRUS,WHEAT,PRODUCTION,BU,124000
1999,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,BU,63000
1999,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,TONS,14000
1999,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,14300
1999,NORTH CAROLINA,CALDWELL,SOYBEANS,PRODUCTION,BU,24000
1999,NORTH CAROLINA,CALDWELL,TOBACCO,PRODUCTION,LB,468000
1999,NORTH CAROLINA,CALDWELL,WHEAT,PRODUCTION,BU,15000
1999,NORTH CAROLINA,CALDWELL,WHEAT,PRODUCTION,BU,15000
1999,NORTH CAROLINA,CAMDEN,CORN,PRODUCTION,BU,1646000
1999,NORTH CAROLINA,CAMDEN,COTTON,PRODUCTION,480 LB BALES,2200
1999,NORTH CAROLINA,CAMDEN,OATS,PRODUCTION,BU,21000
1999,NORTH CAROLINA,CAMDEN,POTATOES,PRODUCTION,CWT,580900
1999,NORTH CAROLINA,CAMDEN,SOYBEANS,PRODUCTION,BU,469000
1999,NORTH CAROLINA,CAMDEN,WHEAT,PRODUCTION,BU,667000
1999,NORTH CAROLINA,CAMDEN,WHEAT,PRODUCTION,BU,667000
1999,NORTH CAROLINA,CARTERET,CORN,PRODUCTION,BU,2102000
1999,NORTH CAROLINA,CARTERET,COTTON,PRODUCTION,480 LB BALES,4300
1999,NORTH CAROLINA,CARTERET,HAY,PRODUCTION,TONS,400
1999,NORTH CAROLINA,CARTERET,POTATOES,PRODUCTION,CWT,93300
1999,NORTH CAROLINA,CARTERET,SORGHUM,PRODUCTION,BU,10000
1999,NORTH CAROLINA,CARTERET,SOYBEANS,PRODUCTION,BU,265000
1999,NORTH CAROLINA,CARTERET,TOBACCO,PRODUCTION,LB,728000
1999,NORTH CAROLINA,CARTERET,WHEAT,PRODUCTION,BU,177000
1999,NORTH CAROLINA,CARTERET,WHEAT,PRODUCTION,BU,177000
1999,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,BU,78000
1999,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,TONS,4000
1999,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,27600
1999,NORTH CAROLINA,CASWELL,OATS,PRODUCTION,BU,14000
1999,NORTH CAROLINA,CASWELL,SORGHUM,PRODUCTION,BU,9500
1999,NORTH CAROLINA,CASWELL,SOYBEANS,PRODUCTION,BU,32000
1999,NORTH CAROLINA,CASWELL,TOBACCO,PRODUCTION,LB,8616000
1999,NORTH CAROLINA,CASWELL,WHEAT,PRODUCTION,BU,91000
1999,NORTH CAROLINA,CASWELL,WHEAT,PRODUCTION,BU,91000
1999,NORTH CAROLINA,CATAWBA,BARLEY,PRODUCTION,BU,48000
1999,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,BU,108000
1999,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,TONS,17500
1999,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,28100
1999,NORTH CAROLINA,CATAWBA,OATS,PRODUCTION,BU,28000
1999,NORTH CAROLINA,CATAWBA,SOYBEANS,PRODUCTION,BU,116000
1999,NORTH CAROLINA,CATAWBA,WHEAT,PRODUCTION,BU,164000
1999,NORTH CAROLINA,CATAWBA,WHEAT,PRODUCTION,BU,164000
1999,NORTH CAROLINA,CHATHAM,CORN,PRODUCTION,BU,45000
1999,NORTH CAROLINA,CHATHAM,CORN,PRODUCTION,TONS,25200
1999,NORTH CAROLINA,CHATHAM,COTTON,PRODUCTION,480 LB BALES,400
1999,NORTH CAROLINA,CHATHAM,HAY,PRODUCTION,TONS,36600
1999,NORTH CAROLINA,CHATHAM,SOYBEANS,PRODUCTION,BU,28000
1999,NORTH CAROLINA,CHATHAM,TOBACCO,PRODUCTION,LB,1583000
1999,NORTH CAROLINA,CHATHAM,WHEAT,PRODUCTION,BU,52000
1999,NORTH CAROLINA,CHATHAM,WHEAT,PRODUCTION,BU,52000
1999,NORTH CAROLINA,CHEROKEE,CORN,PRODUCTION,BU,54000
1999,NORTH CAROLINA,CHEROKEE,CORN,PRODUCTION,TONS,3500
1999,NORTH CAROLINA,CHEROKEE,HAY,PRODUCTION,TONS,8400
1999,NORTH CAROLINA,CHEROKEE,SOYBEANS,PRODUCTION,BU,8000
1999,NORTH CAROLINA,CHEROKEE,TOBACCO,PRODUCTION,LB,78000
1999,NORTH CAROLINA,CHOWAN,CORN,PRODUCTION,BU,376000
1999,NORTH CAROLINA,CHOWAN,COTTON,PRODUCTION,480 LB BALES,24000
1999,NORTH CAROLINA,CHOWAN,HAY,PRODUCTION,TONS,400
1999,NORTH CAROLINA,CHOWAN,PEANUTS,PRODUCTION,LB,17606000
1999,NORTH CAROLINA,CHOWAN,SORGHUM,PRODUCTION,BU,27000
1999,NORTH CAROLINA,CHOWAN,SOYBEANS,PRODUCTION,BU,149000
1999,NORTH CAROLINA,CHOWAN,SWEET POTATOES,PRODUCTION,CWT,25600
1999,NORTH CAROLINA,CHOWAN,TOBACCO,PRODUCTION,LB,409000
1999,NORTH CAROLINA,CHOWAN,WHEAT,PRODUCTION,BU,126000
1999,NORTH CAROLINA,CHOWAN,WHEAT,PRODUCTION,BU,126000
1999,NORTH CAROLINA,CLAY,CORN,PRODUCTION,BU,22500
1999,NORTH CAROLINA,CLAY,CORN,PRODUCTION,TONS,2600
1999,NORTH CAROLINA,CLAY,HAY,PRODUCTION,TONS,8800
1999,NORTH CAROLINA,CLAY,TOBACCO,PRODUCTION,LB,146000
1999,NORTH CAROLINA,CLEVELAND,BARLEY,PRODUCTION,BU,47600
1999,NORTH CAROLINA,CLEVELAND,CORN,PRODUCTION,BU,84000
1999,NORTH CAROLINA,CLEVELAND,CORN,PRODUCTION,TONS,8500
1999,NORTH CAROLINA,CLEVELAND,COTTON,PRODUCTION,480 LB BALES,2650
1999,NORTH CAROLINA,CLEVELAND,HAY,PRODUCTION,TONS,26500
1999,NORTH CAROLINA,CLEVELAND,OATS,PRODUCTION,BU,32000
1999,NORTH CAROLINA,CLEVELAND,SOYBEANS,PRODUCTION,BU,145000
1999,NORTH CAROLINA,CLEVELAND,WHEAT,PRODUCTION,BU,225000
1999,NORTH CAROLINA,CLEVELAND,WHEAT,PRODUCTION,BU,225000
1999,NORTH CAROLINA,COLUMBUS,CORN,PRODUCTION,BU,1623000
1999,NORTH CAROLINA,COLUMBUS,COTTON,PRODUCTION,480 LB BALES,3200
1999,NORTH CAROLINA,COLUMBUS,HAY,PRODUCTION,TONS,10800
1999,NORTH CAROLINA,COLUMBUS,OATS,PRODUCTION,BU,48400
1999,NORTH CAROLINA,COLUMBUS,PEANUTS,PRODUCTION,LB,2375000
1999,NORTH CAROLINA,COLUMBUS,POTATOES,PRODUCTION,CWT,61200
1999,NORTH CAROLINA,COLUMBUS,SOYBEANS,PRODUCTION,BU,1322000
1999,NORTH CAROLINA,COLUMBUS,SWEET POTATOES,PRODUCTION,CWT,141000
1999,NORTH CAROLINA,COLUMBUS,TOBACCO,PRODUCTION,LB,16425000
1999,NORTH CAROLINA,COLUMBUS,WHEAT,PRODUCTION,BU,597000
1999,NORTH CAROLINA,COLUMBUS,WHEAT,PRODUCTION,BU,597000
1999,NORTH CAROLINA,CRAVEN,CORN,PRODUCTION,BU,858000
1999,NORTH CAROLINA,CRAVEN,COTTON,PRODUCTION,480 LB BALES,16500
1999,NORTH CAROLINA,CRAVEN,HAY,PRODUCTION,TONS,2300
1999,NORTH CAROLINA,CRAVEN,PEANUTS,PRODUCTION,LB,84000
1999,NORTH CAROLINA,CRAVEN,SOYBEANS,PRODUCTION,BU,389000
1999,NORTH CAROLINA,CRAVEN,TOBACCO,PRODUCTION,LB,6086000
1999,NORTH CAROLINA,CRAVEN,WHEAT,PRODUCTION,BU,230000
1999,NORTH CAROLINA,CRAVEN,WHEAT,PRODUCTION,BU,230000
1999,NORTH CAROLINA,CUMBERLAND,CORN,PRODUCTION,BU,444000
1999,NORTH CAROLINA,CUMBERLAND,COTTON,PRODUCTION,480 LB BALES,9200
1999,NORTH CAROLINA,CUMBERLAND,HAY,PRODUCTION,TONS,13000
1999,NORTH CAROLINA,CUMBERLAND,OATS,PRODUCTION,BU,58000
1999,NORTH CAROLINA,CUMBERLAND,PEANUTS,PRODUCTION,LB,324000
1999,NORTH CAROLINA,CUMBERLAND,SOYBEANS,PRODUCTION,BU,313000
1999,NORTH CAROLINA,CUMBERLAND,SWEET POTATOES,PRODUCTION,CWT,81100
1999,NORTH CAROLINA,CUMBERLAND,TOBACCO,PRODUCTION,LB,4674000
1999,NORTH CAROLINA,CUMBERLAND,WHEAT,PRODUCTION,BU,278000
1999,NORTH CAROLINA,CUMBERLAND,WHEAT,PRODUCTION,BU,278000
1999,NORTH CAROLINA,CURRITUCK,CORN,PRODUCTION,BU,1219000
1999,NORTH CAROLINA,CURRITUCK,COTTON,PRODUCTION,480 LB BALES,1500
1999,NORTH CAROLINA,CURRITUCK,HAY,PRODUCTION,TONS,400
1999,NORTH CAROLINA,CURRITUCK,PEANUTS,PRODUCTION,LB,151000
1999,NORTH CAROLINA,CURRITUCK,POTATOES,PRODUCTION,CWT,190300
1999,NORTH CAROLINA,CURRITUCK,SOYBEANS,PRODUCTION,BU,317000
1999,NORTH CAROLINA,CURRITUCK,WHEAT,PRODUCTION,BU,485000
1999,NORTH CAROLINA,CURRITUCK,WHEAT,PRODUCTION,BU,485000
1999,NORTH CAROLINA,DARE,SOYBEANS,PRODUCTION,BU,19000
1999,NORTH CAROLINA,DARE,WHEAT,PRODUCTION,BU,14000
1999,NORTH CAROLINA,DARE,WHEAT,PRODUCTION,BU,14000
1999,NORTH CAROLINA,DAVIDSON,BARLEY,PRODUCTION,BU,98100
1999,NORTH CAROLINA,DAVIDSON,CORN,PRODUCTION,BU,201000
1999,NORTH CAROLINA,DAVIDSON,CORN,PRODUCTION,TONS,29900
1999,NORTH CAROLINA,DAVIDSON,COTTON,PRODUCTION,480 LB BALES,700
1999,NORTH CAROLINA,DAVIDSON,HAY,PRODUCTION,TONS,34100
1999,NORTH CAROLINA,DAVIDSON,OATS,PRODUCTION,BU,30000
1999,NORTH CAROLINA,DAVIDSON,SOYBEANS,PRODUCTION,BU,131000
1999,NORTH CAROLINA,DAVIDSON,TOBACCO,PRODUCTION,LB,2991000
1999,NORTH CAROLINA,DAVIDSON,WHEAT,PRODUCTION,BU,135000
1999,NORTH CAROLINA,DAVIDSON,WHEAT,PRODUCTION,BU,135000
1999,NORTH CAROLINA,DAVIE,CORN,PRODUCTION,BU,278000
1999,NORTH CAROLINA,DAVIE,CORN,PRODUCTION,TONS,21300
1999,NORTH CAROLINA,DAVIE,HAY,PRODUCTION,TONS,26600
1999,NORTH CAROLINA,DAVIE,SOYBEANS,PRODUCTION,BU,140000
1999,NORTH CAROLINA,DAVIE,TOBACCO,PRODUCTION,LB,915000
1999,NORTH CAROLINA,DAVIE,WHEAT,PRODUCTION,BU,186000
1999,NORTH CAROLINA,DAVIE,WHEAT,PRODUCTION,BU,186000
1999,NORTH CAROLINA,DUPLIN,CORN,PRODUCTION,BU,2282000
1999,NORTH CAROLINA,DUPLIN,COTTON,PRODUCTION,480 LB BALES,22200
1999,NORTH CAROLINA,DUPLIN,HAY,PRODUCTION,TONS,53800
1999,NORTH CAROLINA,DUPLIN,OATS,PRODUCTION,BU,43000
1999,NORTH CAROLINA,DUPLIN,SOYBEANS,PRODUCTION,BU,1324000
1999,NORTH CAROLINA,DUPLIN,SWEET POTATOES,PRODUCTION,CWT,83700
1999,NORTH CAROLINA,DUPLIN,TOBACCO,PRODUCTION,LB,13691000
1999,NORTH CAROLINA,DUPLIN,WHEAT,PRODUCTION,BU,985000
1999,NORTH CAROLINA,DUPLIN,WHEAT,PRODUCTION,BU,985000
1999,NORTH CAROLINA,DURHAM,HAY,PRODUCTION,TONS,4400
1999,NORTH CAROLINA,DURHAM,SOYBEANS,PRODUCTION,BU,10000
1999,NORTH CAROLINA,DURHAM,TOBACCO,PRODUCTION,LB,1996000
1999,NORTH CAROLINA,DURHAM,WHEAT,PRODUCTION,BU,37000
1999,NORTH CAROLINA,DURHAM,WHEAT,PRODUCTION,BU,37000
1999,NORTH CAROLINA,EDGECOMBE,CORN,PRODUCTION,BU,794000
1999,NORTH CAROLINA,EDGECOMBE,COTTON,PRODUCTION,480 LB BALES,35400
1999,NORTH CAROLINA,EDGECOMBE,HAY,PRODUCTION,TONS,3800
1999,NORTH CAROLINA,EDGECOMBE,OATS,PRODUCTION,BU,32000
1999,NORTH CAROLINA,EDGECOMBE,PEANUTS,PRODUCTION,LB,19391000
1999,NORTH CAROLINA,EDGECOMBE,SORGHUM,PRODUCTION,BU,18000
1999,NORTH CAROLINA,EDGECOMBE,SOYBEANS,PRODUCTION,BU,539000
1999,NORTH CAROLINA,EDGECOMBE,SWEET POTATOES,PRODUCTION,CWT,209600
1999,NORTH CAROLINA,EDGECOMBE,TOBACCO,PRODUCTION,LB,10866000
1999,NORTH CAROLINA,EDGECOMBE,WHEAT,PRODUCTION,BU,232000
1999,NORTH CAROLINA,EDGECOMBE,WHEAT,PRODUCTION,BU,232000
1999,NORTH CAROLINA,FORSYTH,CORN,PRODUCTION,BU,71000
1999,NORTH CAROLINA,FORSYTH,CORN,PRODUCTION,TONS,7000
1999,NORTH CAROLINA,FORSYTH,HAY,PRODUCTION,TONS,16700
1999,NORTH CAROLINA,FORSYTH,OATS,PRODUCTION,BU,15000
1999,NORTH CAROLINA,FORSYTH,SOYBEANS,PRODUCTION,BU,67000
1999,NORTH CAROLINA,FORSYTH,TOBACCO,PRODUCTION,LB,4085000
1999,NORTH CAROLINA,FORSYTH,WHEAT,PRODUCTION,BU,54000
1999,NORTH CAROLINA,FORSYTH,WHEAT,PRODUCTION,BU,54000
1999,NORTH CAROLINA,FRANKLIN,BARLEY,PRODUCTION,BU,15600
1999,NORTH CAROLINA,FRANKLIN,CORN,PRODUCTION,BU,54000
1999,NORTH CAROLINA,FRANKLIN,CORN,PRODUCTION,TONS,15800
1999,NORTH CAROLINA,FRANKLIN,COTTON,PRODUCTION,480 LB BALES,400
1999,NORTH CAROLINA,FRANKLIN,HAY,PRODUCTION,TONS,14500
1999,NORTH CAROLINA,FRANKLIN,OATS,PRODUCTION,BU,32000
1999,NORTH CAROLINA,FRANKLIN,SORGHUM,PRODUCTION,BU,10000
1999,NORTH CAROLINA,FRANKLIN,SOYBEANS,PRODUCTION,BU,303000
1999,NORTH CAROLINA,FRANKLIN,TOBACCO,PRODUCTION,LB,11395000
1999,NORTH CAROLINA,FRANKLIN,WHEAT,PRODUCTION,BU,385000
1999,NORTH CAROLINA,FRANKLIN,WHEAT,PRODUCTION,BU,385000
1999,NORTH CAROLINA,GASTON,CORN,PRODUCTION,BU,15000
1999,NORTH CAROLINA,GASTON,CORN,PRODUCTION,TONS,21300
1999,NORTH CAROLINA,GASTON,HAY,PRODUCTION,TONS,11400
1999,NORTH CAROLINA,GASTON,OATS,PRODUCTION,BU,23000
1999,NORTH CAROLINA,GASTON,SOYBEANS,PRODUCTION,BU,11000
1999,NORTH CAROLINA,GASTON,WHEAT,PRODUCTION,BU,24000
1999,NORTH CAROLINA,GASTON,WHEAT,PRODUCTION,BU,24000
1999,NORTH CAROLINA,GATES,CORN,PRODUCTION,BU,370000
1999,NORTH CAROLINA,GATES,COTTON,PRODUCTION,480 LB BALES,23500
1999,NORTH CAROLINA,GATES,HAY,PRODUCTION,TONS,1500
1999,NORTH CAROLINA,GATES,PEANUTS,PRODUCTION,LB,19384000
1999,NORTH CAROLINA,GATES,SOYBEANS,PRODUCTION,BU,224000
1999,NORTH CAROLINA,GATES,TOBACCO,PRODUCTION,LB,227000
1999,NORTH CAROLINA,GATES,WHEAT,PRODUCTION,BU,115000
1999,NORTH CAROLINA,GATES,WHEAT,PRODUCTION,BU,115000
1999,NORTH CAROLINA,GRAHAM,HAY,PRODUCTION,TONS,1700
1999,NORTH CAROLINA,GRAHAM,TOBACCO,PRODUCTION,LB,141000
1999,NORTH CAROLINA,GRANVILLE,CORN,PRODUCTION,BU,51000
1999,NORTH CAROLINA,GRANVILLE,CORN,PRODUCTION,TONS,12500
1999,NORTH CAROLINA,GRANVILLE,HAY,PRODUCTION,TONS,21300
1999,NORTH CAROLINA,GRANVILLE,SOYBEANS,PRODUCTION,BU,71000
1999,NORTH CAROLINA,GRANVILLE,TOBACCO,PRODUCTION,LB,11924000
1999,NORTH CAROLINA,GRANVILLE,WHEAT,PRODUCTION,BU,200000
1999,NORTH CAROLINA,GRANVILLE,WHEAT,PRODUCTION,BU,200000
1999,NORTH CAROLINA,GREENE,CORN,PRODUCTION,BU,698000
1999,NORTH CAROLINA,GREENE,COTTON,PRODUCTION,480 LB BALES,15100
1999,NORTH CAROLINA,GREENE,HAY,PRODUCTION,TONS,4300
1999,NORTH CAROLINA,GREENE,PEANUTS,PRODUCTION,LB,152000
1999,NORTH CAROLINA,GREENE,SOYBEANS,PRODUCTION,BU,505000
1999,NORTH CAROLINA,GREENE,SWEET POTATOES,PRODUCTION,CWT,65100
1999,NORTH CAROLINA,GREENE,TOBACCO,PRODUCTION,LB,11693000
1999,NORTH CAROLINA,GREENE,WHEAT,PRODUCTION,BU,449000
1999,NORTH CAROLINA,GREENE,WHEAT,PRODUCTION,BU,449000
1999,NORTH CAROLINA,GUILFORD,BARLEY,PRODUCTION,BU,21700
1999,NORTH CAROLINA,GUILFORD,CORN,PRODUCTION,BU,309000
1999,NORTH CAROLINA,GUILFORD,CORN,PRODUCTION,TONS,27000
1999,NORTH CAROLINA,GUILFORD,HAY,PRODUCTION,TONS,31500
1999,NORTH CAROLINA,GUILFORD,OATS,PRODUCTION,BU,42000
1999,NORTH CAROLINA,GUILFORD,SOYBEANS,PRODUCTION,BU,156000
1999,NORTH CAROLINA,GUILFORD,TOBACCO,PRODUCTION,LB,9392000
1999,NORTH CAROLINA,GUILFORD,WHEAT,PRODUCTION,BU,331000
1999,NORTH CAROLINA,GUILFORD,WHEAT,PRODUCTION,BU,331000
1999,NORTH CAROLINA,HALIFAX,CORN,PRODUCTION,BU,376000
1999,NORTH CAROLINA,HALIFAX,CORN,PRODUCTION,TONS,4700
1999,NORTH CAROLINA,HALIFAX,COTTON,PRODUCTION,480 LB BALES,51000
1999,NORTH CAROLINA,HALIFAX,HAY,PRODUCTION,TONS,7400
1999,NORTH CAROLINA,HALIFAX,PEANUTS,PRODUCTION,LB,43606000
1999,NORTH CAROLINA,HALIFAX,SOYBEANS,PRODUCTION,BU,241000
1999,NORTH CAROLINA,HALIFAX,SWEET POTATOES,PRODUCTION,CWT,45000
1999,NORTH CAROLINA,HALIFAX,TOBACCO,PRODUCTION,LB,5006000
1999,NORTH CAROLINA,HALIFAX,WHEAT,PRODUCTION,BU,140000
1999,NORTH CAROLINA,HALIFAX,WHEAT,PRODUCTION,BU,140000
1999,NORTH CAROLINA,HARNETT,BARLEY,PRODUCTION,BU,32000
1999,NORTH CAROLINA,HARNETT,CORN,PRODUCTION,BU,233000
1999,NORTH CAROLINA,HARNETT,CORN,PRODUCTION,TONS,4000
1999,NORTH CAROLINA,HARNETT,COTTON,PRODUCTION,480 LB BALES,9500
1999,NORTH CAROLINA,HARNETT,HAY,PRODUCTION,TONS,10600
1999,NORTH CAROLINA,HARNETT,OATS,PRODUCTION,BU,55000
1999,NORTH CAROLINA,HARNETT,SOYBEANS,PRODUCTION,BU,438000
1999,NORTH CAROLINA,HARNETT,SWEET POTATOES,PRODUCTION,CWT,128800
1999,NORTH CAROLINA,HARNETT,TOBACCO,PRODUCTION,LB,15231000
1999,NORTH CAROLINA,HARNETT,WHEAT,PRODUCTION,BU,221000
1999,NORTH CAROLINA,HARNETT,WHEAT,PRODUCTION,BU,221000
1999,NORTH CAROLINA,HAYWOOD,CORN,PRODUCTION,TONS,40000
1999,NORTH CAROLINA,HAYWOOD,HAY,PRODUCTION,TONS,23400
1999,NORTH CAROLINA,HAYWOOD,TOBACCO,PRODUCTION,LB,1500000
1999,NORTH CAROLINA,HENDERSON,CORN,PRODUCTION,BU,173000
1999,NORTH CAROLINA,HENDERSON,CORN,PRODUCTION,TONS,53500
1999,NORTH CAROLINA,HENDERSON,HAY,PRODUCTION,TONS,16700
1999,NORTH CAROLINA,HENDERSON,TOBACCO,PRODUCTION,LB,35000
1999,NORTH CAROLINA,HERTFORD,CORN,PRODUCTION,BU,685000
1999,NORTH CAROLINA,HERTFORD,COTTON,PRODUCTION,480 LB BALES,25800
1999,NORTH CAROLINA,HERTFORD,HAY,PRODUCTION,TONS,1100
