GEOID,NAME,lat,lon,year,state_name,commodity_desc,statisticcat_desc,unit_desc,Value
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,12300
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,16000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,405766
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,468000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,NA
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,RYE,PRODUCTION,BU,19728
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,3000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1402809
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1420000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,556839
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,605000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,23132468
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,25128000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,806206
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,908000
37163,Sampson County,34.9892978,-78.3712605,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,908000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,794000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,CORN,PRODUCTION,TONS,8700
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,59000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,45000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,OATS,PRODUCTION,BU,19000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,607000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1398000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,669000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,16819000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,896000
37163,Sampson County,34.9892978,-78.3712605,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,896000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,1204000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,CORN,PRODUCTION,TONS,10900
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,40000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,53600
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,OATS,PRODUCTION,BU,40000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,581000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1119000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,528300
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,15628000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1124000
37163,Sampson County,34.9892978,-78.3712605,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1124000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,BARLEY,PRODUCTION,BU,25000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,2531000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,CORN,PRODUCTION,TONS,14900
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,91000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,70000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,36000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,561000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1874000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,766000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,14928000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1149000
37163,Sampson County,34.9892978,-78.3712605,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1149000
37189,Watauga County,36.2353679,-81.7098875,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,12500
37189,Watauga County,36.2353679,-81.7098875,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,6700
37189,Watauga County,36.2353679,-81.7098875,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,985000
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,1200
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,2897
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,3000
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,720
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,NA
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,8929
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1735
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,10900
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,4258
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1422908
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1187000
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,961
37189,Watauga County,36.2353679,-81.7098875,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,12
37189,Watauga County,36.2353679,-81.7098875,1998,NORTH CAROLINA,CORN,PRODUCTION,TONS,2600
37189,Watauga County,36.2353679,-81.7098875,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,15200
37189,Watauga County,36.2353679,-81.7098875,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,962000
37189,Watauga County,36.2353679,-81.7098875,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,16200
37189,Watauga County,36.2353679,-81.7098875,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1256000
37189,Watauga County,36.2353679,-81.7098875,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,15500
37189,Watauga County,36.2353679,-81.7098875,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,900000
37173,Swain County,35.5688491,-83.4656136,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,900
37173,Swain County,35.5688491,-83.4656136,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,500
37173,Swain County,35.5688491,-83.4656136,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,50000
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,1870
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,NA
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1705
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1400
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,677
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,NA
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,72000
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,NA
37173,Swain County,35.5688491,-83.4656136,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,2
37173,Swain County,35.5688491,-83.4656136,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,1400
37173,Swain County,35.5688491,-83.4656136,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,33000
37173,Swain County,35.5688491,-83.4656136,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,1600
37173,Swain County,35.5688491,-83.4656136,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,30000
37173,Swain County,35.5688491,-83.4656136,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,1700
37173,Swain County,35.5688491,-83.4656136,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,55000
37011,Avery County,36.07209,-81.9202847,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,2400
37011,Avery County,36.07209,-81.9202847,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,4900
37011,Avery County,36.07209,-81.9202847,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,225000
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,88
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1519
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,331
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1700
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,2570
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,276772
37011,Avery County,36.07209,-81.9202847,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,223000
37011,Avery County,36.07209,-81.9202847,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,2400
37011,Avery County,36.07209,-81.9202847,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,212000
37011,Avery County,36.07209,-81.9202847,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,2500
37011,Avery County,36.07209,-81.9202847,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,229000
37011,Avery County,36.07209,-81.9202847,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,3600
37011,Avery County,36.07209,-81.9202847,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,207000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,BARLEY,PRODUCTION,BU,82000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,104000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,CORN,PRODUCTION,TONS,11800
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,6300
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,31500
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,67000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,2700
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,8100
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,316000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,151000
37045,Cleveland County,35.3346302,-81.5571145,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,151000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,49145
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,62700
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,110921
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,9769
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,120000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,12000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,COTTON,PRODUCTION,BALES,2866
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,3000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,GRASSES,PRODUCTION,LB,14650
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1185
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,3207
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,18076
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1152
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,27700
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,HAYLAGE,PRODUCTION,TONS,2831
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,11017
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,24000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,2404
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,7500
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,162967
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,200000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,203798
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,257000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,257000
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,1562
37045,Cleveland County,35.3346302,-81.5571145,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,13
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,BARLEY,PRODUCTION,BU,52900
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,83500
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,CORN,PRODUCTION,TONS,15800
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,4000
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,29200
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,OATS,PRODUCTION,BU,19000
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,7900
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,224000
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,312500
37045,Cleveland County,35.3346302,-81.5571145,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,312500
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,BARLEY,PRODUCTION,BU,47600
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,84000
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,CORN,PRODUCTION,TONS,8500
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,2650
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,26500
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,OATS,PRODUCTION,BU,32000
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,145000
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,225000
37045,Cleveland County,35.3346302,-81.5571145,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,225000
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,BARLEY,PRODUCTION,BU,53800
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,28000
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,CORN,PRODUCTION,TONS,15200
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,3700
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,33700
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,55000
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,161000
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,275000
37045,Cleveland County,35.3346302,-81.5571145,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,275000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,154000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,10600
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,18000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,900
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,7500
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,49000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,12000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,6454000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,130000
37125,Moore County,35.3082734,-79.4927233,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,130000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,3200
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,137408
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,135000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,COTTON,PRODUCTION,BALES,NA
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,350
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1726
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,10105
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,325
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,12500
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,HAYLAGE,PRODUCTION,TONS,NA
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,14739
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,16000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,RYE,PRODUCTION,BU,16908
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,NA
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,7600
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,60991
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,68000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,12641
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,8054343
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,7683000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,114035
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,130000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,130000
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,1497
37125,Moore County,35.3082734,-79.4927233,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,7
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,39000
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,400
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,15300
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,55000
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,5582000
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,128500
37125,Moore County,35.3082734,-79.4927233,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,128500
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,45000
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,500
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,17100
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,56000
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,4321000
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,73000
37125,Moore County,35.3082734,-79.4927233,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,73000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,58000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,1100
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,19200
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,12000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,83000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,3795000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,34000
37125,Moore County,35.3082734,-79.4927233,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,34000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,BARLEY,PRODUCTION,BU,14000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,176000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,CORN,PRODUCTION,TONS,8600
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,12600
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,28000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,87000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,5020000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,46000
37067,Forsyth County,36.1324661,-80.2569608,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,46000
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,7710
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,11400
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,137378
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,10234
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,165000
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,9000
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1010
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,873
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,11147
37067,Forsyth County,36.1324661,-80.2569608,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,731
